,AYB,YR_RMDL,EYB,SALEDATE,GIS_LAST_MOD_DTTM
4334,1967.0,,1977,2014-08-07 00:00:00,2018-07-22 18:01:43
4336,1967.0,2000.0,1983,2004-12-07 00:00:00,2018-07-22 18:01:43
4340,1967.0,,1974,1998-09-01 00:00:00,2018-07-22 18:01:43
4341,1968.0,,1984,2015-07-31 00:00:00,2018-07-22 18:01:43
4343,1968.0,,1975,1999-08-02 00:00:00,2018-07-22 18:01:43
4344,1968.0,,1980,2013-06-28 00:00:00,2018-07-22 18:01:43
4346,1920.0,,1963,1998-07-24 00:00:00,2018-07-22 18:01:43
4347,1920.0,,1963,2018-03-07 00:00:00,2018-07-22 18:01:43
4348,1900.0,2010.0,1972,2010-03-17 00:00:00,2018-07-22 18:01:43
4349,1900.0,2004.0,1972,1995-07-18 00:00:00,2018-07-22 18:01:43
4350,1900.0,2016.0,1972,2017-08-24 00:00:00,2018-07-22 18:01:43
4352,1900.0,1955.0,1972,2007-06-08 00:00:00,2018-07-22 18:01:43
4354,1900.0,2002.0,1972,2010-02-26 00:00:00,2018-07-22 18:01:43
4355,1890.0,2004.0,1972,2005-04-04 00:00:00,2018-07-22 18:01:43
4356,1899.0,1988.0,1972,2005-05-09 00:00:00,2018-07-22 18:01:43
4357,1900.0,,1969,2016-03-07 00:00:00,2018-07-22 18:01:43
4358,1900.0,2007.0,1969,2000-11-03 00:00:00,2018-07-22 18:01:43
4359,1900.0,2000.0,1980,2000-09-22 00:00:00,2018-07-22 18:01:43
4360,1900.0,,1960,2006-12-08 00:00:00,2018-07-22 18:01:43
4361,1900.0,,1960,1995-06-13 00:00:00,2018-07-22 18:01:43
4362,1900.0,1994.0,1960,1997-04-10 00:00:00,2018-07-22 18:01:43
4365,1900.0,2001.0,1980,2000-04-04 00:00:00,2018-07-22 18:01:43
4367,1900.0,,1969,1995-02-13 00:00:00,2018-07-22 18:01:43
4368,1900.0,,1969,1995-02-15 00:00:00,2018-07-22 18:01:43
4371,1900.0,2006.0,1969,1999-01-21 00:00:00,2018-07-22 18:01:43
4372,1900.0,2005.0,1969,2018-05-14 00:00:00,2018-07-22 18:01:43
4374,2003.0,,2008,2004-03-18 00:00:00,2018-07-22 18:01:43
4376,1890.0,,1954,1993-11-18 00:00:00,2018-07-22 18:01:43
4377,1890.0,2004.0,1954,2004-12-30 00:00:00,2018-07-22 18:01:43
4378,1932.0,2010.0,1967,2007-09-25 00:00:00,2018-07-22 18:01:43
4380,1890.0,2009.0,1964,2012-05-08 00:00:00,2018-07-22 18:01:43
4381,1900.0,2000.0,1967,2016-06-01 00:00:00,2018-07-22 18:01:43
4382,1900.0,2012.0,1967,2012-02-08 00:00:00,2018-07-22 18:01:43
4383,1895.0,2011.0,1957,2011-02-28 00:00:00,2018-07-22 18:01:43
4386,1912.0,2008.0,1967,2017-09-22 00:00:00,2018-07-22 18:01:43
4387,1912.0,,1957,2017-03-02 00:00:00,2018-07-22 18:01:43
4388,1912.0,2010.0,1969,2017-07-14 00:00:00,2018-07-22 18:01:43
4392,1912.0,2005.0,1967,2004-01-06 00:00:00,2018-07-22 18:01:43
4393,1900.0,2008.0,1964,2017-03-30 00:00:00,2018-07-22 18:01:43
4394,2014.0,,2016,2014-04-22 00:00:00,2018-07-22 18:01:43
4395,2014.0,,2016,2014-02-04 00:00:00,2018-07-22 18:01:43
4396,2014.0,,2016,2014-05-27 00:00:00,2018-07-22 18:01:43
4398,1900.0,2002.0,1967,2014-07-11 00:00:00,2018-07-22 18:01:43
4399,1912.0,1992.0,1969,2016-10-05 00:00:00,2018-07-22 18:01:43
4401,1912.0,2015.0,1969,2016-04-28 00:00:00,2018-07-22 18:01:43
4402,1912.0,2013.0,1969,2013-07-17 00:00:00,2018-07-22 18:01:43
4403,1912.0,2000.0,1957,1999-08-02 00:00:00,2018-07-22 18:01:43
4404,1912.0,,1972,2014-07-08 00:00:00,2018-07-22 18:01:43
4406,1900.0,2014.0,1976,2017-04-12 00:00:00,2018-07-22 18:01:43
4408,1940.0,2004.0,1964,2017-04-06 00:00:00,2018-07-22 18:01:43
4410,1912.0,2003.0,1960,2004-05-05 00:00:00,2018-07-22 18:01:43
4411,1912.0,2003.0,1957,2003-12-31 00:00:00,2018-07-22 18:01:43
4413,1907.0,1947.0,1957,1999-01-20 00:00:00,2018-07-22 18:01:43
4417,1994.0,,2002,2011-03-14 00:00:00,2018-07-22 18:01:43
4418,1994.0,,1999,2014-01-28 00:00:00,2018-07-22 18:01:43
4422,1994.0,2012.0,2002,2012-10-11 00:00:00,2018-07-22 18:01:43
4423,1994.0,,1999,2005-02-10 00:00:00,2018-07-22 18:01:43
4425,1939.0,,1954,2018-04-24 00:00:00,2018-07-22 18:01:43
4428,1939.0,,1954,2018-06-28 00:00:00,2018-07-22 18:01:43
4429,1915.0,,1954,2018-05-04 00:00:00,2018-07-22 18:01:43
4431,1940.0,1979.0,1954,2011-11-07 00:00:00,2018-07-22 18:01:43
4433,1940.0,2004.0,1964,2017-05-30 00:00:00,2018-07-22 18:01:43
4434,1940.0,2002.0,1961,2011-03-29 00:00:00,2018-07-22 18:01:43
4435,1940.0,2006.0,1964,2016-08-19 00:00:00,2018-07-22 18:01:43
4436,1940.0,,1954,1994-10-04 00:00:00,2018-07-22 18:01:43
4438,1940.0,,1954,2017-12-07 00:00:00,2018-07-22 18:01:43
4439,1940.0,,1954,2018-02-22 00:00:00,2018-07-22 18:01:43
4440,1940.0,,1954,2018-04-03 00:00:00,2018-07-22 18:01:43
4444,1940.0,2016.0,1964,2017-10-02 00:00:00,2018-07-22 18:01:43
4446,1941.0,,1954,2004-08-10 00:00:00,2018-07-22 18:01:43
4453,1907.0,2007.0,1967,2009-10-27 00:00:00,2018-07-22 18:01:43
4454,1900.0,,1960,1995-01-25 00:00:00,2018-07-22 18:01:43
4457,1880.0,2009.0,1964,1998-11-03 00:00:00,2018-07-22 18:01:43
4458,1900.0,,1964,2013-10-31 00:00:00,2018-07-22 18:01:43
4459,1900.0,2004.0,1964,2009-12-09 00:00:00,2018-07-22 18:01:43
4460,1906.0,2002.0,1967,2014-09-16 00:00:00,2018-07-22 18:01:43
4461,1888.0,2007.0,1967,2008-11-05 00:00:00,2018-07-22 18:01:43
4462,1900.0,1998.0,1964,2001-11-19 00:00:00,2018-07-22 18:01:43
4464,1900.0,2001.0,1964,2001-04-18 00:00:00,2018-07-22 18:01:43
4465,1880.0,1994.0,1954,1995-11-01 00:00:00,2018-07-22 18:01:43
4466,1900.0,2012.0,1964,2013-01-23 00:00:00,2018-07-22 18:01:43
4467,1912.0,2000.0,2000,2002-09-30 00:00:00,2018-07-22 18:01:43
4468,1900.0,,1954,1998-10-07 00:00:00,2018-07-22 18:01:43
4469,1900.0,2004.0,1964,2002-05-03 00:00:00,2018-07-22 18:01:43
4472,1880.0,,1969,2005-08-01 00:00:00,2018-07-22 18:01:43
4473,1900.0,,1969,2009-10-13 00:00:00,2018-07-22 18:01:43
4474,1951.0,2005.0,1972,2017-05-31 00:00:00,2018-07-22 18:01:43
4475,1890.0,2013.0,1967,2018-06-06 00:00:00,2018-07-22 18:01:43
4476,1890.0,2009.0,1960,1999-05-21 00:00:00,2018-07-22 18:01:43
4477,1890.0,1989.0,1964,2016-03-22 00:00:00,2018-07-22 18:01:43
4478,1900.0,2010.0,1967,2011-12-29 00:00:00,2018-07-22 18:01:43
4480,1890.0,2007.0,2000,2014-11-21 00:00:00,2018-07-22 18:01:43
4481,1890.0,2011.0,1967,2017-11-20 00:00:00,2018-07-22 18:01:43
4482,1890.0,1939.0,1969,1997-10-01 00:00:00,2018-07-22 18:01:43
4483,1921.0,,1957,1995-08-16 00:00:00,2018-07-22 18:01:43
4484,1890.0,2006.0,1967,2011-03-25 00:00:00,2018-07-22 18:01:43
4485,1890.0,,1963,2017-09-06 00:00:00,2018-07-22 18:01:43
4486,1890.0,,1960,2018-06-13 00:00:00,2018-07-22 18:01:43
4488,1890.0,2002.0,1995,2009-03-26 00:00:00,2018-07-22 18:01:43
4489,1890.0,2009.0,1964,2010-05-27 00:00:00,2018-07-22 18:01:43
4490,1890.0,2010.0,1967,1999-12-02 00:00:00,2018-07-22 18:01:43
4492,1890.0,2007.0,1967,2013-09-19 00:00:00,2018-07-22 18:01:43
4494,1890.0,2003.0,1967,2005-07-11 00:00:00,2018-07-22 18:01:43
4495,1890.0,2003.0,1967,2017-05-12 00:00:00,2018-07-22 18:01:43
4496,1900.0,2011.0,1967,2011-12-29 00:00:00,2018-07-22 18:01:43
4497,1890.0,2017.0,1967,2017-08-01 00:00:00,2018-07-22 18:01:43
4498,1890.0,2001.0,1967,2006-12-04 00:00:00,2018-07-22 18:01:43
4499,2002.0,,2009,2017-09-01 00:00:00,2018-07-22 18:01:43
4500,2002.0,,2009,2017-07-07 00:00:00,2018-07-22 18:01:43
4502,2002.0,,2009,2017-05-24 00:00:00,2018-07-22 18:01:43
4503,2002.0,,2009,2007-07-19 00:00:00,2018-07-22 18:01:43
4504,1890.0,2006.0,1964,2014-04-24 00:00:00,2018-07-22 18:01:43
4506,2007.0,,2011,2005-12-30 00:00:00,2018-07-22 18:01:43
4507,2002.0,2004.0,2007,2003-01-09 00:00:00,2018-07-22 18:01:43
4509,1890.0,2010.0,1964,2013-09-30 00:00:00,2018-07-22 18:01:43
4510,1890.0,2002.0,1957,2003-05-19 00:00:00,2018-07-22 18:01:43
4511,1890.0,2011.0,1967,2011-09-29 00:00:00,2018-07-22 18:01:43
4512,2001.0,,2006,2001-05-23 00:00:00,2018-07-22 18:01:43
4515,1880.0,2011.0,1967,2009-02-17 00:00:00,2018-07-22 18:01:43
4517,1890.0,1998.0,1964,2009-06-25 00:00:00,2018-07-22 18:01:43
4518,2015.0,,2016,2017-06-09 00:00:00,2018-07-22 18:01:43
4519,1905.0,2011.0,1976,1999-03-01 00:00:00,2018-07-22 18:01:43
4520,1913.0,1994.0,1954,2002-02-07 00:00:00,2018-07-22 18:01:43
4522,1913.0,,1954,2002-02-06 00:00:00,2018-07-22 18:01:43
4524,1905.0,2004.0,1976,2006-04-14 00:00:00,2018-07-22 18:01:43
4526,1890.0,2013.0,1967,2010-12-14 00:00:00,2018-07-22 18:01:43
4527,1890.0,,1976,2003-12-05 00:00:00,2018-07-22 18:01:43
4528,1968.0,2007.0,1984,2008-09-11 00:00:00,2018-07-22 18:01:43
4529,1968.0,1978.0,1975,2006-10-19 00:00:00,2018-07-22 18:01:43
4530,1900.0,2010.0,1967,2009-08-26 00:00:00,2018-07-22 18:01:43
4531,1900.0,2016.0,1967,2017-11-28 00:00:00,2018-07-22 18:01:43
4533,1900.0,2010.0,1967,2002-07-03 00:00:00,2018-07-22 18:01:43
4534,1900.0,2001.0,1969,2004-03-15 00:00:00,2018-07-22 18:01:43
4536,1892.0,,1969,2006-11-09 00:00:00,2018-07-22 18:01:43
4538,2002.0,2013.0,2006,2014-01-22 00:00:00,2018-07-22 18:01:43
4539,1900.0,2016.0,1964,2016-08-29 00:00:00,2018-07-22 18:01:43
4540,1900.0,2009.0,1964,2009-11-09 00:00:00,2018-07-22 18:01:43
4541,1900.0,2004.0,1964,2007-08-10 00:00:00,2018-07-22 18:01:43
4546,1900.0,,1950,1999-02-16 00:00:00,2018-07-22 18:01:43
4548,1900.0,,1954,2003-07-17 00:00:00,2018-07-22 18:01:43
4549,1900.0,,1954,2016-11-02 00:00:00,2018-07-22 18:01:43
4550,1900.0,2010.0,1964,2000-10-17 00:00:00,2018-07-22 18:01:43
4551,1900.0,2010.0,1964,2002-01-04 00:00:00,2018-07-22 18:01:43
4553,1900.0,,1964,2005-02-10 00:00:00,2018-07-22 18:01:43
4554,1900.0,2010.0,1964,2002-03-25 00:00:00,2018-07-22 18:01:43
4555,1900.0,2008.0,1967,2008-05-12 00:00:00,2018-07-22 18:01:43
4556,1900.0,2009.0,1967,2016-09-02 00:00:00,2018-07-22 18:01:43
4557,1900.0,2004.0,1967,2014-06-18 00:00:00,2018-07-22 18:01:43
4561,1900.0,,1947,2009-12-22 00:00:00,2018-07-22 18:01:43
4562,1890.0,2006.0,1980,2013-08-05 00:00:00,2018-07-22 18:01:43
4565,1874.0,2011.0,1969,2007-05-24 00:00:00,2018-07-22 18:01:43
4568,1880.0,2000.0,1969,2014-11-10 00:00:00,2018-07-22 18:01:43
4570,1880.0,,1960,2017-11-08 00:00:00,2018-07-22 18:01:43
4574,2001.0,,2007,2017-10-02 00:00:00,2018-07-22 18:01:43
4578,1873.0,1980.0,1969,2010-12-07 00:00:00,2018-07-22 18:01:43
4584,1875.0,2001.0,1969,2009-08-19 00:00:00,2018-07-22 18:01:43
4585,1900.0,2008.0,1975,2007-12-03 00:00:00,2018-07-22 18:01:43
4586,1900.0,,1960,2017-09-05 00:00:00,2018-07-22 18:01:43
4587,1908.0,,1960,2000-07-14 00:00:00,2018-07-22 18:01:43
4588,1900.0,1990.0,1960,2001-05-03 00:00:00,2018-07-22 18:01:43
4589,1908.0,1994.0,1957,2014-07-30 00:00:00,2018-07-22 18:01:43
4590,2001.0,,2007,2016-07-15 00:00:00,2018-07-22 18:01:43
4595,1910.0,2011.0,1967,2011-03-08 00:00:00,2018-07-22 18:01:43
4596,1910.0,2002.0,1957,2016-06-21 00:00:00,2018-07-22 18:01:43
4597,1910.0,2001.0,1967,2011-04-27 00:00:00,2018-07-22 18:01:43
4598,1910.0,2013.0,1957,2013-05-07 00:00:00,2018-07-22 18:01:43
4599,1910.0,2010.0,1967,2014-08-08 00:00:00,2018-07-22 18:01:43
4600,1890.0,1999.0,1967,1999-12-02 00:00:00,2018-07-22 18:01:43
4601,1890.0,2007.0,1967,1999-11-09 00:00:00,2018-07-22 18:01:43
4603,1890.0,2000.0,1961,2008-10-16 00:00:00,2018-07-22 18:01:43
4605,1890.0,2006.0,1967,2012-10-23 00:00:00,2018-07-22 18:01:43
4606,1892.0,2013.0,1980,2016-06-20 00:00:00,2018-07-22 18:01:43
4607,1890.0,2003.0,1967,2003-03-05 00:00:00,2018-07-22 18:01:43
4608,1954.0,,1966,2018-01-22 00:00:00,2018-07-22 18:01:43
4609,1954.0,2005.0,1974,2018-04-20 00:00:00,2018-07-22 18:01:43
4611,1891.0,2003.0,1967,2006-08-16 00:00:00,2018-07-22 18:01:43
4612,1893.0,2006.0,1967,2007-10-10 00:00:00,2018-07-22 18:01:43
4613,1890.0,,1995,2002-06-05 00:00:00,2018-07-22 18:01:43
4614,1925.0,2016.0,1967,2016-10-24 00:00:00,2018-07-22 18:01:43
4616,1890.0,2003.0,1967,2017-10-25 00:00:00,2018-07-22 18:01:43
4617,1890.0,,1957,1993-11-02 00:00:00,2018-07-22 18:01:43
4618,1890.0,1989.0,1957,2017-10-20 00:00:00,2018-07-22 18:01:43
4620,1937.0,1976.0,1995,2011-03-14 00:00:00,2018-07-22 18:01:43
4623,1890.0,2004.0,1967,2014-04-04 00:00:00,2018-07-22 18:01:43
4624,1890.0,1957.0,1957,2001-05-03 00:00:00,2018-07-22 18:01:43
4626,1890.0,2003.0,1967,2015-10-07 00:00:00,2018-07-22 18:01:43
4627,1880.0,2003.0,1967,2007-06-19 00:00:00,2018-07-22 18:01:43
4628,1890.0,1979.0,1957,2000-05-12 00:00:00,2018-07-22 18:01:43
4629,1890.0,2009.0,1967,2012-11-06 00:00:00,2018-07-22 18:01:43
4630,1890.0,2003.0,1967,2013-02-21 00:00:00,2018-07-22 18:01:43
4631,1955.0,2002.0,1975,2015-11-19 00:00:00,2018-07-22 18:01:43
4632,1900.0,1939.0,1967,2016-04-20 00:00:00,2018-07-22 18:01:43
4633,1895.0,1991.0,1967,1998-12-02 00:00:00,2018-07-22 18:01:43
4634,1890.0,1991.0,1972,2012-09-11 00:00:00,2018-07-22 18:01:43
4635,1895.0,1955.0,1957,2018-06-15 00:00:00,2018-07-22 18:01:43
4636,1890.0,,1957,2010-06-16 00:00:00,2018-07-22 18:01:43
4638,1910.0,2005.0,1967,2004-12-14 00:00:00,2018-07-22 18:01:43
4639,1910.0,,1957,2018-02-07 00:00:00,2018-07-22 18:01:43
4642,1910.0,,1947,2017-01-19 00:00:00,2018-07-22 18:01:43
4643,1910.0,,1957,2009-12-10 00:00:00,2018-07-22 18:01:43
4646,1910.0,2009.0,1969,2004-07-21 00:00:00,2018-07-22 18:01:43
4649,1910.0,2014.0,1987,2014-05-23 00:00:00,2018-07-22 18:01:43
4650,1910.0,,1967,1999-07-22 00:00:00,2018-07-22 18:01:43
4651,1936.0,,1957,2013-09-04 00:00:00,2018-07-22 18:01:43
4653,1910.0,,1978,2017-05-10 00:00:00,2018-07-22 18:01:43
4655,1905.0,2011.0,1964,2011-03-07 00:00:00,2018-07-22 18:01:43
4658,1870.0,2013.0,1984,2012-12-05 00:00:00,2018-07-22 18:01:43
4659,1880.0,2017.0,1969,2017-11-01 00:00:00,2018-07-22 18:01:43
4664,1870.0,2015.0,1967,2017-07-06 00:00:00,2018-07-22 18:01:43
4665,1890.0,,1967,2013-05-30 00:00:00,2018-07-22 18:01:43
4669,1890.0,2001.0,1967,2003-07-29 00:00:00,2018-07-22 18:01:43
4672,1916.0,2007.0,1969,2014-07-10 00:00:00,2018-07-22 18:01:43
4675,1916.0,1974.0,1960,2016-10-20 00:00:00,2018-07-22 18:01:43
4677,1916.0,1968.0,1957,1999-08-25 00:00:00,2018-07-22 18:01:43
4678,1916.0,2004.0,1967,2004-10-06 00:00:00,2018-07-22 18:01:43
4683,1916.0,2009.0,1960,2015-11-12 00:00:00,2018-07-22 18:01:43
4684,1916.0,2009.0,1957,2015-01-26 00:00:00,2018-07-22 18:01:43
4686,1912.0,,1957,2008-09-03 00:00:00,2018-07-22 18:01:43
4691,1900.0,,1960,2017-11-21 00:00:00,2018-07-22 18:01:43
4692,1900.0,1989.0,1960,1996-06-17 00:00:00,2018-07-22 18:01:43
4697,1900.0,1968.0,1960,2016-05-11 00:00:00,2018-07-22 18:01:43
4699,1900.0,1968.0,1960,1996-05-17 00:00:00,2018-07-22 18:01:43
4700,1900.0,1959.0,1960,2015-05-21 00:00:00,2018-07-22 18:01:43
4701,1900.0,1968.0,1960,2012-03-30 00:00:00,2018-07-22 18:01:43
4703,1968.0,,1980,2007-10-25 00:00:00,2018-07-22 18:01:43
4705,1968.0,,1975,2014-09-24 00:00:00,2018-07-22 18:01:43
4707,1910.0,1995.0,1954,2001-05-02 00:00:00,2018-07-22 18:01:43
4708,1910.0,1976.0,1957,2015-01-23 00:00:00,2018-07-22 18:01:43
4709,1910.0,2011.0,1957,2010-07-01 00:00:00,2018-07-22 18:01:43
4711,2000.0,,2007,2015-05-06 00:00:00,2018-07-22 18:01:43
4713,2000.0,,2007,2000-12-19 00:00:00,2018-07-22 18:01:43
4714,2000.0,,2007,2017-10-03 00:00:00,2018-07-22 18:01:43
4715,2000.0,,2007,2000-12-18 00:00:00,2018-07-22 18:01:43
4716,2000.0,,2007,2016-11-03 00:00:00,2018-07-22 18:01:43
4717,2000.0,,2007,2000-12-07 00:00:00,2018-07-22 18:01:43
4718,2000.0,,2007,2014-08-15 00:00:00,2018-07-22 18:01:43
4719,2000.0,,2007,2018-05-16 00:00:00,2018-07-22 18:01:43
4720,2000.0,,2010,2003-07-30 00:00:00,2018-07-22 18:01:43
4721,2001.0,,2008,2001-09-25 00:00:00,2018-07-22 18:01:43
4723,2001.0,,2010,2013-09-13 00:00:00,2018-07-22 18:01:43
4724,2001.0,,2008,2010-09-30 00:00:00,2018-07-22 18:01:43
4725,2001.0,,2008,2015-03-31 00:00:00,2018-07-22 18:01:43
4726,2001.0,,2008,2001-10-24 00:00:00,2018-07-22 18:01:43
4727,2001.0,,2008,2001-10-24 00:00:00,2018-07-22 18:01:43
4728,2001.0,,2010,2009-02-27 00:00:00,2018-07-22 18:01:43
4730,2001.0,,2008,2007-03-21 00:00:00,2018-07-22 18:01:43
4731,2001.0,,2010,2001-12-31 00:00:00,2018-07-22 18:01:43
4732,2001.0,,2008,2006-06-02 00:00:00,2018-07-22 18:01:43
4733,2001.0,,2008,2001-11-01 00:00:00,2018-07-22 18:01:43
4734,2001.0,,2008,2001-11-27 00:00:00,2018-07-22 18:01:43
4735,2001.0,,2008,2001-11-21 00:00:00,2018-07-22 18:01:43
4736,2001.0,,2010,2003-10-08 00:00:00,2018-07-22 18:01:43
4737,2001.0,,2008,2001-11-28 00:00:00,2018-07-22 18:01:43
4738,2001.0,,2008,2017-10-30 00:00:00,2018-07-22 18:01:43
4739,2001.0,,2010,2017-04-10 00:00:00,2018-07-22 18:01:43
4740,2001.0,,2010,2001-12-21 00:00:00,2018-07-22 18:01:43
4741,2001.0,,2008,2001-12-21 00:00:00,2018-07-22 18:01:43
4742,2001.0,,2008,2012-06-25 00:00:00,2018-07-22 18:01:43
4744,1890.0,1989.0,1957,2002-09-03 00:00:00,2018-07-22 18:01:43
4745,1890.0,,1957,2001-05-15 00:00:00,2018-07-22 18:01:43
4746,1890.0,2004.0,1967,2014-04-18 00:00:00,2018-07-22 18:01:43
4747,1955.0,2009.0,2000,2017-10-27 00:00:00,2018-07-22 18:01:43
4750,1890.0,2007.0,1967,2002-10-01 00:00:00,2018-07-22 18:01:43
4752,1890.0,2001.0,1967,2018-05-21 00:00:00,2018-07-22 18:01:43
4753,1890.0,2010.0,1967,2009-03-19 00:00:00,2018-07-22 18:01:43
4755,1890.0,1955.0,1957,2009-08-13 00:00:00,2018-07-22 18:01:43
4756,1890.0,2003.0,1967,2003-07-28 00:00:00,2018-07-22 18:01:43
4757,1890.0,2003.0,1967,2003-03-04 00:00:00,2018-07-22 18:01:43
4758,1890.0,2012.0,1967,2012-11-27 00:00:00,2018-07-22 18:01:43
4759,1890.0,2005.0,1967,2006-10-18 00:00:00,2018-07-22 18:01:43
4760,1890.0,2010.0,1967,2016-11-23 00:00:00,2018-07-22 18:01:43
4761,1890.0,2000.0,2000,2017-12-21 00:00:00,2018-07-22 18:01:43
4764,1890.0,2004.0,1967,2016-05-20 00:00:00,2018-07-22 18:01:43
4765,1890.0,2003.0,1967,2007-11-15 00:00:00,2018-07-22 18:01:43
4766,1890.0,2006.0,1967,2008-06-19 00:00:00,2018-07-22 18:01:43
4767,1890.0,2008.0,1969,2013-02-05 00:00:00,2018-07-22 18:01:43
4768,1890.0,1960.0,1960,1997-07-24 00:00:00,2018-07-22 18:01:43
4769,1890.0,,1969,1996-08-08 00:00:00,2018-07-22 18:01:43
4770,1890.0,2007.0,1969,2017-06-23 00:00:00,2018-07-22 18:01:43
4772,1890.0,2009.0,1969,2014-03-07 00:00:00,2018-07-22 18:01:43
4773,1890.0,2016.0,2001,2016-05-04 00:00:00,2018-07-22 18:01:43
4774,1890.0,2003.0,2000,2002-09-05 00:00:00,2018-07-22 18:01:43
4776,1880.0,2001.0,1967,2017-12-01 00:00:00,2018-07-22 18:01:43
4777,1910.0,,1967,2004-04-14 00:00:00,2018-07-22 18:01:43
4779,1890.0,1992.0,1969,2018-04-18 00:00:00,2018-07-22 18:01:43
4780,1870.0,2002.0,1964,2008-02-12 00:00:00,2018-07-22 18:01:43
4781,1905.0,2007.0,1969,2004-11-15 00:00:00,2018-07-22 18:01:43
4782,1870.0,2013.0,1967,2013-03-04 00:00:00,2018-07-22 18:01:43
4784,1896.0,1992.0,1957,2003-05-22 00:00:00,2018-07-22 18:01:43
4785,1890.0,1966.0,1954,2005-08-11 00:00:00,2018-07-22 18:01:43
4786,1948.0,2001.0,1973,2002-10-28 00:00:00,2018-07-22 18:01:43
4787,1910.0,2010.0,1969,2012-09-24 00:00:00,2018-07-22 18:01:43
4789,1880.0,2003.0,1954,2009-06-02 00:00:00,2018-07-22 18:01:43
4790,1898.0,2010.0,1964,2007-12-14 00:00:00,2018-07-22 18:01:43
4792,1880.0,2007.0,1985,2007-02-22 00:00:00,2018-07-22 18:01:43
4793,1880.0,2002.0,1969,2000-10-17 00:00:00,2018-07-22 18:01:43
4794,1890.0,2009.0,1969,2009-05-15 00:00:00,2018-07-22 18:01:43
4795,1890.0,1981.0,1963,2006-02-03 00:00:00,2018-07-22 18:01:43
4796,1890.0,,1960,2002-05-20 00:00:00,2018-07-22 18:01:43
4797,1890.0,,1960,2000-11-21 00:00:00,2018-07-22 18:01:43
4799,1880.0,,1954,2005-05-19 00:00:00,2018-07-22 18:01:43
4800,1890.0,2008.0,1967,2005-05-26 00:00:00,2018-07-22 18:01:43
4801,1890.0,2001.0,1967,2004-09-09 00:00:00,2018-07-22 18:01:43
4802,1870.0,2011.0,1969,2015-08-03 00:00:00,2018-07-22 18:01:43
4804,1870.0,2003.0,1964,2004-02-24 00:00:00,2018-07-22 18:01:43
4806,1890.0,2006.0,1967,2015-07-22 00:00:00,2018-07-22 18:01:43
4807,1890.0,2012.0,1967,2012-08-07 00:00:00,2018-07-22 18:01:43
4808,1870.0,2004.0,1964,2008-08-11 00:00:00,2018-07-22 18:01:43
4809,1900.0,,1954,2005-04-19 00:00:00,2018-07-22 18:01:43
4810,1952.0,2001.0,1952,2002-01-28 00:00:00,2018-07-22 18:01:43
4811,1870.0,1999.0,1954,2001-04-18 00:00:00,2018-07-22 18:01:43
4812,1870.0,2008.0,1967,2012-04-03 00:00:00,2018-07-22 18:01:43
4814,1882.0,2012.0,1967,2012-09-12 00:00:00,2018-07-22 18:01:43
4815,1900.0,2011.0,1969,2003-12-22 00:00:00,2018-07-22 18:01:43
4816,1900.0,1999.0,1954,2000-11-15 00:00:00,2018-07-22 18:01:43
4817,1900.0,2010.0,1967,2013-03-08 00:00:00,2018-07-22 18:01:43
4818,1900.0,2001.0,1954,2000-12-15 00:00:00,2018-07-22 18:01:43
4821,1900.0,2000.0,1964,2000-08-25 00:00:00,2018-07-22 18:01:43
4823,1900.0,1980.0,1964,2018-04-02 00:00:00,2018-07-22 18:01:43
4824,1900.0,2007.0,1964,2008-08-01 00:00:00,2018-07-22 18:01:43
4825,1800.0,1987.0,1954,2006-11-21 00:00:00,2018-07-22 18:01:43
4826,1900.0,2009.0,1964,2009-07-28 00:00:00,2018-07-22 18:01:43
4828,1900.0,2005.0,1954,2018-07-02 00:00:00,2018-07-22 18:01:43
4829,1900.0,2006.0,1964,2004-10-20 00:00:00,2018-07-22 18:01:43
4830,1900.0,2010.0,1964,2018-04-03 00:00:00,2018-07-22 18:01:43
4831,1900.0,,1961,2015-05-11 00:00:00,2018-07-22 18:01:43
4832,1900.0,,1954,2017-02-21 00:00:00,2018-07-22 18:01:43
4833,1900.0,2017.0,1964,2017-08-02 00:00:00,2018-07-22 18:01:43
4834,1900.0,2004.0,1964,2018-02-05 00:00:00,2018-07-22 18:01:43
4835,1900.0,,1943,2016-04-07 00:00:00,2018-07-22 18:01:43
4837,1900.0,2016.0,1964,2016-03-23 00:00:00,2018-07-22 18:01:43
4841,1900.0,2012.0,1964,2010-12-22 00:00:00,2018-07-22 18:01:43
4843,1900.0,2012.0,1960,2014-10-01 00:00:00,2018-07-22 18:01:43
4847,1911.0,,1964,2008-12-22 00:00:00,2018-07-22 18:01:43
4848,1911.0,2014.0,1986,2014-09-26 00:00:00,2018-07-22 18:01:43
4850,1911.0,,1954,2004-09-09 00:00:00,2018-07-22 18:01:43
4851,2014.0,,2015,2014-01-30 00:00:00,2018-07-22 18:01:43
4852,2001.0,,2010,2001-12-21 00:00:00,2018-07-22 18:01:43
4854,2001.0,,2008,2009-11-05 00:00:00,2018-07-22 18:01:43
4856,2001.0,,2010,2002-04-03 00:00:00,2018-07-22 18:01:43
4859,2001.0,,2008,2001-07-26 00:00:00,2018-07-22 18:01:43
4860,2001.0,,2008,2001-07-26 00:00:00,2018-07-22 18:01:43
4861,2001.0,2007.0,2008,2012-08-13 00:00:00,2018-07-22 18:01:43
