,BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,STORIES,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS, FIREPLACES,USECODE,LANDAREA,SOURCE,CMPLX_NUM,LIVING_GBA
147469,3,0,Forced Air,Y,,5,4,,4150000.0,U,1,,1,,,,,,,,,,17,13,Condominium,2380.0,3109.0
147470,2,1,Forced Air,Y,,5,2,,1330000.0,U,1,,1,,,,,,,,,,17,9,Condominium,2380.0,2321.0
147471,2,0,Forced Air,Y,,5,2,,750000.0,U,6,,1,,,,,,,,,,17,8,Condominium,2380.0,2159.0
147472,2,1,Forced Air,Y,,5,2,,780000.0,U,4,,1,,,,,,,,,,17,7,Condominium,2380.0,1758.0
147473,2,1,Forced Air,Y,,5,2,,550000.0,Q,1,,1,,,,,,,,,,17,8,Condominium,2380.0,1945.0
147476,2,0,Forced Air,Y,,4,4,,220000.0,U,1,,1,,,,,,,,,,17,7,Condominium,2380.0,1568.0
147477,2,1,Forced Air,Y,,6,6,,649000.0,U,1,,1,,,,,,,,,,17,14,Condominium,2380.0,3046.0
147478,2,1,Forced Air,Y,,4,2,,1200000.0,U,1,,1,,,,,,,,,,17,9,Condominium,2380.0,2324.0
147480,2,1,Forced Air,Y,,6,2,,1900000.0,U,1,,1,,,,,,,,,,17,12,Condominium,2380.0,2572.0
147481,2,0,Forced Air,Y,,4,2,,500000.0,U,1,,1,,,,,,,,,,17,7,Condominium,2380.0,1790.0
147483,3,1,Forced Air,Y,,15,2,,4000000.0,U,1,,1,,,,,,,,,,17,22,Condominium,2380.0,5423.0
147484,4,1,Forced Air,Y,,5,2,,2800000.0,U,1,,1,,,,,,,,,,17,18,Condominium,2380.0,3525.0
147485,4,1,Forced Air,Y,,6,3,,1000000.0,U,1,,1,,,,,,,,,,17,12,Condominium,2380.0,2995.0
147486,2,1,Forced Air,Y,,7,4,,1300000.0,Q,1,,1,,,,,,,,,,17,18,Condominium,2380.0,3958.0
147487,2,0,Forced Air,Y,,4,2,,2250000.0,U,4,,1,,,,,,,,,,17,10,Condominium,2380.0,2487.0
147488,2,1,Forced Air,Y,,5,2,,1330000.0,U,1,,1,,,,,,,,,,17,9,Condominium,2380.0,2249.0
147489,2,1,Forced Air,Y,,5,2,,1950000.0,U,1,,1,,,,,,,,,,17,10,Condominium,2380.0,2513.0
147490,2,1,Forced Air,Y,,4,2,,2834500.0,Q,4,,1,,,,,,,,,,17,787,Condominium,2624.0,2523.0
147491,2,1,Forced Air,Y,,4,2,,2222500.0,Q,1,,1,,,,,,,,,,17,787,Condominium,2624.0,2513.0
147492,1,0,Forced Air,Y,,2,1,,1012500.0,Q,4,,1,,,,,,,,,,17,299,Condominium,2624.0,944.0
147493,2,1,Forced Air,Y,,5,2,,1000000.0,Q,1,,1,,,,,,,,,,16,1045,Condominium,4092.0,1906.0
147494,2,1,Forced Air,Y,,5,2,,850000.0,Q,3,,1,,,,,,,,,,16,900,Condominium,4093.0,1242.0
147495,2,1,Forced Air,Y,,5,2,,885000.0,Q,1,,1,,,,,,,,,,16,900,Condominium,4093.0,1312.0
147498,1,0,Ht Pump,Y,,4,1,,507500.0,Q,1,,1,,,,,,,,,,17,132,Condominium,2972.0,975.0
147499,2,0,Ht Pump,Y,,4,1,,474950.0,Q,1,,1,,,,,,,,,,17,131,Condominium,2972.0,964.0
147500,2,0,Ht Pump,Y,,4,1,,484900.0,Q,1,,1,,,,,,,,,,17,131,Condominium,2972.0,964.0
147501,1,0,Ht Pump,Y,,2,0,,389900.0,Q,3,,1,,,,,,,,,,17,105,Condominium,2972.0,771.0
147502,2,0,Ht Pump,Y,,4,1,,465000.0,Q,1,,1,,,,,,,,,,17,140,Condominium,2972.0,1029.0
147503,2,0,Ht Pump,Y,,4,1,,465000.0,Q,1,,1,,,,,,,,,,17,140,Condominium,2972.0,1029.0
147504,2,0,Ht Pump,Y,,4,1,,450000.0,Q,1,,1,,,,,,,,,,17,140,Condominium,2972.0,1029.0
147505,1,0,Ht Pump,Y,,3,0,,499900.0,Q,3,,1,,,,,,,,,,17,126,Condominium,2972.0,929.0
147506,1,0,Ht Pump,Y,,4,1,,380000.0,Q,1,,1,,,,,,,,,,17,121,Condominium,2972.0,892.0
147507,1,0,Ht Pump,Y,,3,1,,510000.0,Q,3,,1,,,,,,,,,,17,107,Condominium,2972.0,787.0
147508,1,0,Ht Pump,Y,,3,1,,440000.0,Q,1,,1,,,,,,,,,,17,107,Condominium,2972.0,788.0
147509,1,0,Ht Pump,Y,,4,1,,380000.0,Q,1,,1,,,,,,,,,,17,111,Condominium,2972.0,821.0
147510,2,0,Ht Pump,Y,,4,2,,580000.0,Q,1,,1,,,,,,,,,,17,162,Condominium,2972.0,1194.0
147511,2,0,Ht Pump,Y,,4,2,,690000.0,Q,3,,1,,,,,,,,,,17,177,Condominium,2972.0,1314.0
147512,1,0,Ht Pump,Y,,2,0,,275900.0,Q,1,,1,,,,,,,,,,17,92,Condominium,2972.0,678.0
147513,1,0,Ht Pump,Y,,2,0,,249900.0,Q,1,,1,,,,,,,,,,17,83,Condominium,2972.0,609.0
147515,2,0,Ht Pump,Y,,4,1,,590000.0,Q,3,,1,,,,,,,,,,17,140,Condominium,2972.0,1029.0
147517,1,0,Ht Pump,Y,,4,1,,544000.0,Q,3,,1,,,,,,,,,,17,139,Condominium,2972.0,1028.0
147518,2,0,Ht Pump,Y,,5,2,,644900.0,Q,1,,1,,,,,,,,,,17,187,Condominium,2972.0,1375.0
147519,1,0,Ht Pump,Y,,3,1,,440000.0,Q,1,,1,,,,,,,,,,17,115,Condominium,2972.0,847.0
147520,2,0,Ht Pump,Y,,4,2,,450900.0,Q,1,,1,,,,,,,,,,17,144,Condominium,2972.0,1062.0
147521,2,0,Ht Pump,Y,,4,2,,551000.0,Q,1,,1,,,,,,,,,,17,149,Condominium,2972.0,1099.0
147522,1,0,Ht Pump,Y,,4,1,,399900.0,Q,1,,1,,,,,,,,,,17,121,Condominium,2972.0,895.0
147523,1,0,Ht Pump,Y,,3,1,,340000.0,Q,1,,1,,,,,,,,,,17,107,Condominium,2972.0,787.0
147524,1,0,Ht Pump,Y,,3,1,,451000.0,Q,3,,1,,,,,,,,,,17,107,Condominium,2972.0,787.0
147525,1,1,Forced Air,Y,,4,1,,600000.0,U,4,,1,,,,,,,,,,17,11,Condominium,2898.0,930.0
147526,2,1,Forced Air,Y,,5,2,,903000.0,U,3,,1,,,,,,,,,,17,17,Condominium,2898.0,1433.0
147527,2,0,Forced Air,Y,,4,2,,535600.0,Q,1,,1,,,,,,,,,,17,14,Condominium,2898.0,1205.0
147528,1,0,Forced Air,Y,,4,1,,444900.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,891.0
147529,1,0,Forced Air,Y,,3,1,,192889.0,U,1,,1,,,,,,,,,,17,6,Condominium,2898.0,726.0
147531,1,0,Forced Air,Y,,3,1,,325000.0,Q,1,,1,,,,,,,,,,17,9,Condominium,2898.0,729.0
147532,1,0,Forced Air,Y,,4,1,,441600.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,898.0
147533,1,0,Forced Air,Y,,3,1,,445000.0,U,1,,1,,,,,,,,,,17,9,Condominium,2898.0,728.0
147534,1,0,Forced Air,Y,,4,1,,444900.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,890.0
147535,2,0,Forced Air,Y,,4,2,,166682.0,U,3,,1,,,,,,,,,,17,8,Condominium,2898.0,1105.0
147536,2,0,Forced Air,Y,,4,1,,575000.0,U,3,,1,,,,,,,,,,17,12,Condominium,2898.0,1012.0
147537,2,0,Forced Air,Y,,4,1,,630000.0,U,3,,1,,,,,,,,,,17,13,Condominium,2898.0,1008.0
147538,1,0,Forced Air,Y,,3,1,,67501.0,U,1,,1,,,,,,,,,,17,4,Condominium,2898.0,668.0
147539,1,0,Forced Air,Y,,3,1,,67501.0,U,1,,1,,,,,,,,,,17,4,Condominium,2898.0,666.0
147540,1,0,Forced Air,Y,,3,1,,139115.0,U,1,,1,,,,,,,,,,17,5,Condominium,2898.0,666.0
147541,1,0,Forced Air,Y,,4,2,,624900.0,Q,3,,1,,,,,,,,,,17,11,Condominium,2898.0,873.0
147542,1,0,Forced Air,Y,,4,2,,210131.0,U,1,,1,,,,,,,,,,17,8,Condominium,2898.0,871.0
147543,2,0,Forced Air,Y,,4,2,,730000.0,U,6,,1,,,,,,,,,,17,13,Condominium,2898.0,1147.0
147544,1,0,Forced Air,Y,,3,1,,67503.0,U,1,,1,,,,,,,,,,17,5,Condominium,2898.0,696.0
147545,1,0,Forced Air,Y,,4,1,,451900.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,882.0
147546,1,0,Forced Air,Y,,4,1,,565000.0,U,3,,1,,,,,,,,,,17,11,Condominium,2898.0,879.0
147547,1,0,Forced Air,Y,,4,1,,448900.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,884.0
147548,1,0,Forced Air,Y,,3,1,,143289.0,U,1,,1,,,,,,,,,,17,6,Condominium,2898.0,759.0
147549,2,0,Forced Air,Y,,4,2,,500000.0,Q,1,,1,,,,,,,,,,17,13,Condominium,2898.0,1082.0
147550,2,0,Forced Air,Y,,4,2,,527000.0,Q,1,,1,,,,,,,,,,17,13,Condominium,2898.0,1076.0
147551,1,0,Forced Air,Y,,4,1,,409000.0,Q,1,,1,,,,,,,,,,17,9,Condominium,2898.0,747.0
147552,1,0,Forced Air,Y,,4,1,,465000.0,U,1,,1,,,,,,,,,,17,9,Condominium,2898.0,743.0
147553,1,0,Forced Air,Y,,4,1,,548000.0,U,6,,1,,,,,,,,,,17,9,Condominium,2898.0,738.0
147554,1,0,Forced Air,Y,,4,1,,409000.0,Q,1,,1,,,,,,,,,,17,9,Condominium,2898.0,739.0
147555,1,1,Forced Air,Y,,4,1,,415000.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,930.0
147556,2,1,Forced Air,Y,,5,2,,870000.0,U,3,,1,,,,,,,,,,17,17,Condominium,2898.0,1433.0
147557,2,0,Forced Air,Y,,4,2,,850000.0,U,4,,1,,,,,,,,,,17,14,Condominium,2898.0,1205.0
147558,1,0,Forced Air,Y,,4,1,,449900.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,891.0
147559,1,0,Forced Air,Y,,3,1,,67501.0,U,1,,1,,,,,,,,,,17,5,Condominium,2898.0,726.0
147560,1,0,Forced Air,Y,,4,1,,425000.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,898.0
147561,1,0,Forced Air,Y,,3,1,,450000.0,U,3,,1,,,,,,,,,,17,9,Condominium,2898.0,729.0
147562,1,0,Forced Air,Y,,4,1,,424900.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,898.0
147563,1,0,Forced Air,Y,,3,1,,515000.0,U,3,,1,,,,,,,,,,17,9,Condominium,2898.0,728.0
147564,1,0,Forced Air,Y,,4,1,,377000.0,Q,1,,1,,,,,,,,,,17,11,Condominium,2898.0,890.0
147565,2,0,Forced Air,Y,,4,2,,68913.0,U,1,,1,,,,,,,,,,17,7,Condominium,2898.0,1105.0
147566,2,0,Forced Air,Y,,4,1,,585000.0,U,3,,1,,,,,,,,,,17,12,Condominium,2898.0,1012.0
147568,1,0,Warm Cool,Y,,2,0,,25000.0,Q,1,,1,,,,,,,,,,17,347,Condominium,2282.0,462.0
147569,1,0,Warm Cool,Y,,2,0,,48900.0,Q,1,,1,,,,,,,,,,17,347,Condominium,2282.0,461.0
147570,1,0,Warm Cool,Y,,3,1,,259900.0,Q,2,,1,,,,,,,,,,17,409,Condominium,2282.0,533.0
147573,1,0,Warm Cool,Y,,3,1,,202000.0,Q,1,,1,,,,,,,,,,17,495,Condominium,2282.0,670.0
147575,1,0,Warm Cool,Y,,3,1,,250000.0,Q,4,,1,,,,,,,,,,17,409,Condominium,2282.0,539.0
147576,1,0,Warm Cool,Y,,3,1,,137000.0,Q,1,,1,,,,,,,,,,17,409,Condominium,2282.0,531.0
147579,1,1,Warm Cool,Y,,5,2,,410000.0,Q,4,,1,,,,,,,,,,17,857,Condominium,2282.0,1139.0
147580,1,1,Warm Cool,Y,,5,2,,110000.0,Q,1,,1,,,,,,,,,,17,857,Condominium,2282.0,1141.0
147582,1,0,Warm Cool,Y,,4,1,,316000.0,Q,4,,1,,,,,,,,,,17,668,Condominium,2282.0,890.0
147584,1,1,Warm Cool,Y,,3,1,,231500.0,Q,1,,1,,,,,,,,,,17,536,Condominium,2282.0,718.0
147585,1,0,Warm Cool,Y,,2,0,,245300.0,Q,4,,1,,,,,,,,,,17,347,Condominium,2282.0,461.0
147587,1,0,Warm Cool,Y,,4,1,,321000.0,Q,3,,1,,,,,,,,,,17,550,Condominium,2282.0,744.0
147588,1,0,Warm Cool,Y,,3,1,,285000.0,Q,1,,1,,,,,,,,,,17,495,Condominium,2282.0,670.0
147591,1,0,Warm Cool,Y,,3,1,,305165.0,Q,4,,1,,,,,,,,,,17,409,Condominium,2282.0,539.0
147592,1,0,Warm Cool,Y,,3,1,,225000.0,Q,3,,1,,,,,,,,,,17,409,Condominium,2282.0,531.0
147593,1,0,Ht Pump,Y,,3,1,,330000.0,Q,1,,1,,,,,,,,,,16,394,Condominium,4051.0,600.0
147594,1,0,Ht Pump,Y,,3,1,,378500.0,Q,3,,1,,,,,,,,,,16,359,Condominium,4051.0,545.0
147595,1,0,Ht Pump,Y,,3,1,,289950.0,Q,1,,1,,,,,,,,,,16,308,Condominium,4051.0,453.0
147596,1,0,Ht Pump,Y,,3,1,,385000.0,U,4,,1,,,,,,,,,,16,295,Condominium,4051.0,442.0
147597,1,0,Ht Pump,Y,,3,1,,287830.0,Q,1,,1,,,,,,,,,,16,289,Condominium,4051.0,398.0
147598,1,0,Ht Pump,Y,,3,1,,288750.0,Q,1,,1,,,,,,,,,,16,202,Condominium,4051.0,410.0
147599,1,1,Ht Pump,Y,,5,2,,385000.0,Q,4,,1,,,,,,,,,,16,233,Condominium,2748.0,783.0
147600,1,0,Ht Pump,Y,,5,2,,212000.0,U,1,,1,,,,,,,,,,16,233,Condominium,2748.0,743.0
147601,1,1,Ht Pump,Y,,4,2,,313000.0,Q,1,,1,,,,,,,,,,16,233,Condominium,2748.0,580.0
147602,2,0,Ht Pump,Y,,5,2,,350000.0,Q,1,,1,,,,,,,,,,16,233,Condominium,2748.0,855.0
147604,1,0,Warm Cool,Y,,2,0,,61942.0,U,1,,1,,,,,,,,,,17,170,Condominium,2303.0,443.0
147605,1,0,Warm Cool,Y,,2,0,,178000.0,Q,1,,1,,,,,,,,,,17,170,Condominium,2303.0,433.0
147606,1,0,Warm Cool,Y,,2,0,,136500.0,U,1,,1,,,,,,,,,,17,144,Condominium,2303.0,484.0
147607,1,0,Warm Cool,Y,,2,0,,215000.0,Q,1,,1,,,,,,,,,,17,170,Condominium,2303.0,496.0
147608,1,0,Warm Cool,Y,,3,1,,339000.0,Q,3,,1,,,,,,,,,,17,246,Condominium,2303.0,701.0
147610,1,0,Warm Cool,Y,,2,0,,291000.0,Q,4,,1,,,,,,,,,,17,170,Condominium,2303.0,468.0
147611,1,0,Warm Cool,Y,,2,0,,315000.0,U,4,,1,,,,,,,,,,17,170,Condominium,2303.0,471.0
147612,1,0,Warm Cool,Y,,3,1,,375000.0,Q,1,,1,,,,,,,,,,17,246,Condominium,2303.0,693.0
147614,1,0,Warm Cool,Y,,3,1,,352000.0,Q,3,,1,,,,,,,,,,17,246,Condominium,2303.0,697.0
147615,1,0,Warm Cool,Y,,2,0,,85000.0,Q,1,,1,,,,,,,,,,17,170,Condominium,2303.0,501.0
147617,1,0,Warm Cool,Y,,3,1,,335000.0,U,3,,1,,,,,,,,,,17,246,Condominium,2303.0,715.0
147618,1,0,Warm Cool,Y,,2,0,,200000.0,Q,3,,1,,,,,,,,,,17,144,Condominium,2303.0,365.0
147619,1,0,Warm Cool,Y,,3,1,,275000.0,Q,1,,1,,,,,,,,,,17,246,Condominium,2303.0,717.0
147620,1,0,Warm Cool,Y,,2,0,,273000.0,Q,2,,1,,,,,,,,,,17,170,Condominium,2303.0,468.0
147621,1,0,Warm Cool,Y,,2,0,,265000.0,Q,4,,1,,,,,,,,,,17,170,Condominium,2303.0,471.0
147622,1,0,Warm Cool,Y,,3,1,,333500.0,Q,3,,1,,,,,,,,,,17,246,Condominium,2303.0,693.0
147623,1,0,Warm Cool,Y,,2,0,,239000.0,Q,1,,1,,,,,,,,,,17,144,Condominium,2303.0,434.0
147624,1,0,Warm Cool,Y,,3,1,,164000.0,Q,1,,1,,,,,,,,,,17,246,Condominium,2303.0,697.0
147625,1,0,Warm Cool,Y,,2,0,,302500.0,U,4,,1,,,,,,,,,,17,170,Condominium,2303.0,501.0
147627,1,0,Warm Cool,Y,,3,1,,333000.0,Q,4,,1,,,,,,,,,,17,246,Condominium,2303.0,715.0
147628,1,0,Warm Cool,Y,,2,0,,145000.0,Q,1,,1,,,,,,,,,,17,144,Condominium,2303.0,365.0
147629,1,0,Warm Cool,Y,,3,1,,334000.0,Q,1,,1,,,,,,,,,,17,246,Condominium,2303.0,717.0
147631,1,0,Warm Cool,Y,,2,0,,260000.0,Q,1,,1,,,,,,,,,,17,170,Condominium,2303.0,471.0
147632,1,0,Warm Cool,Y,,3,1,,345500.0,U,4,,1,,,,,,,,,,17,246,Condominium,2303.0,693.0
147634,1,0,Warm Cool,Y,,3,1,,91000.0,Q,1,,1,,,,,,,,,,17,246,Condominium,2303.0,697.0
147635,1,0,Warm Cool,Y,,2,0,,225000.0,Q,1,,1,,,,,,,,,,17,170,Condominium,2303.0,501.0
147637,1,0,Warm Cool,Y,,3,1,,338200.0,Q,1,,1,,,,,,,,,,17,246,Condominium,2303.0,715.0
147638,1,0,Warm Cool,Y,,2,0,,220000.0,Q,1,,1,,,,,,,,,,17,144,Condominium,2303.0,365.0
147640,1,0,Warm Cool,Y,,2,0,,58000.0,Q,1,,1,,,,,,,,,,17,170,Condominium,2303.0,468.0
147641,1,0,Warm Cool,Y,,4,1,,55000.0,U,1,,1,,,,,,,,,,17,550,Condominium,2282.0,745.0
147642,1,0,Warm Cool,Y,,3,1,,38000.0,U,1,,1,,,,,,,,,,17,495,Condominium,2282.0,668.0
147643,1,0,Warm Cool,Y,,3,1,,260000.0,Q,2,,1,,,,,,,,,,17,495,Condominium,2282.0,676.0
147645,1,0,Warm Cool,Y,,3,1,,285000.0,Q,3,,1,,,,,,,,,,17,409,Condominium,2282.0,546.0
147646,1,0,Warm Cool,Y,,3,1,,232000.0,Q,1,,1,,,,,,,,,,17,409,Condominium,2282.0,521.0
147647,1,0,Warm Cool,Y,,2,0,,54000.0,Q,1,,1,,,,,,,,,,17,347,Condominium,2282.0,465.0
147648,1,0,Warm Cool,Y,,2,0,,68000.0,Q,1,,1,,,,,,,,,,17,347,Condominium,2282.0,464.0
147650,1,1,Warm Cool,Y,,5,2,,114000.0,Q,1,,1,,,,,,,,,,17,857,Condominium,2282.0,1144.0
147654,2,0,Warm Cool,Y,,6,2,,194000.0,Q,1,,1,,,,,,,,,,16,902,Condominium,2282.0,1154.0
147655,1,0,Warm Cool,Y,,3,1,,54721.0,U,1,,1,,,,,,,,,,16,455,Condominium,2282.0,580.0
147656,1,0,Warm Cool,Y,,6,2,,292000.0,Q,1,,1,,,,,,,,,,16,902,Condominium,2282.0,1154.0
147658,1,0,Warm Cool,Y,,6,2,,303000.0,Q,1,,1,,,,,,,,,,16,902,Condominium,2282.0,1154.0
147660,2,1,Warm Cool,Y,,6,2,,345000.0,Q,1,,1,,,,,,,,,,16,1156,Condominium,2282.0,1273.0
147661,2,1,Warm Cool,Y,,6,2,,555000.0,Q,1,,1,,,,,,,,,,16,1156,Condominium,2282.0,1273.0
147662,1,1,Warm Cool,Y,,6,2,,605000.0,Q,5,,1,,,,,,,,,,16,1156,Condominium,2282.0,1273.0
147663,2,1,Warm Cool,Y,,6,2,,355000.0,Q,1,,1,,,,,,,,,,16,1156,Condominium,2282.0,1273.0
147666,1,0,Forced Air,Y,,2,0,,135000.0,Q,1,,1,,,,,,,,,,16,96,Condominium,2290.0,389.0
147667,1,0,Forced Air,Y,,2,0,,174500.0,Q,3,,1,,,,,,,,,,16,96,Condominium,2290.0,389.0
147668,1,0,Forced Air,Y,,4,1,,79900.0,Q,1,,1,,,,,,,,,,16,161,Condominium,2290.0,613.0
147671,1,0,Forced Air,Y,,2,0,,97440.0,Q,1,,1,,,,,,,,,,16,96,Condominium,2290.0,402.0
147676,1,0,Forced Air,Y,,5,0,,259900.0,Q,1,,1,,,,,,,,,,16,132,Condominium,2290.0,542.0
147677,1,0,Forced Air,Y,,2,0,,142000.0,Q,1,,1,,,,,,,,,,16,107,Condominium,2290.0,445.0
147678,1,0,Forced Air,Y,,2,0,,221000.0,Q,4,,1,,,,,,,,,,16,109,Condominium,2290.0,437.0
147679,1,0,Forced Air,Y,,2,0,,205400.0,Q,2,,1,,,,,,,,,,16,109,Condominium,2290.0,445.0
147681,1,0,Forced Air,Y,,2,0,,180250.0,Q,1,,1,,,,,,,,,,16,100,Condominium,2290.0,483.0
147684,1,0,Forced Air,Y,,2,0,,140000.0,Q,1,,1,,,,,,,,,,16,101,Condominium,2290.0,389.0
147685,1,0,Forced Air,Y,,3,1,,490000.0,Q,1,,1,,,,,,,,,,16,221,Condominium,2290.0,920.0
147686,1,0,Forced Air,Y,,2,0,,207500.0,Q,1,,1,,,,,,,,,,16,109,Condominium,2290.0,432.0
147687,1,1,Forced Air,Y,,2,0,,109000.0,Q,1,,1,,,,,,,,,,16,96,Condominium,2290.0,389.0
147688,1,1,Forced Air,Y,,4,1,,304910.0,Q,5,,1,,,,,,,,,,16,161,Condominium,2290.0,613.0
147690,1,1,Forced Air,Y,,3,1,,85850.0,Q,1,,1,,,,,,,,,,16,130,Condominium,2290.0,543.0
147691,1,0,Forced Air,Y,,2,0,,187000.0,Q,1,,1,,,,,,,,,,16,96,Condominium,2290.0,395.0
147694,1,0,Forced Air,Y,,4,1,,214000.0,U,1,,1,,,,,,,,,,16,166,Condominium,2290.0,611.0
147697,1,0,Warm Cool,Y,,3,1,,99000.0,Q,1,,1,,,,,,,,,,16,410,Condominium,2291.0,553.0
147699,1,0,Warm Cool,Y,,3,1,,360300.0,U,1,,1,,,,,,,,,,16,410,Condominium,2291.0,605.0
147701,2,1,Warm Cool,Y,,6,2,,619900.0,U,1,,1,,,,,,,,,,16,820,Condominium,2291.0,1246.0
147702,1,0,Warm Cool,Y,,3,1,,399999.0,U,4,,1,,,,,,,,,,16,410,Condominium,2291.0,597.0
147703,1,0,Warm Cool,Y,,3,1,,440000.0,Q,4,,1,,,,,,,,,,16,410,Condominium,2291.0,578.0
147705,1,0,Warm Cool,Y,,3,1,,349900.0,U,1,,1,,,,,,,,,,16,410,Condominium,2291.0,599.0
147706,1,0,Warm Cool,Y,,3,1,,349000.0,Q,1,,1,,,,,,,,,,16,410,Condominium,2291.0,573.0
147708,1,0,Warm Cool,Y,,3,1,,133000.0,U,1,,1,,,,,,,,,,16,410,Condominium,2291.0,601.0
147709,2,1,Warm Cool,Y,,3,2,,270000.0,U,1,,1,,,,,,,,,,16,410,Condominium,2291.0,571.0
147710,2,1,Warm Cool,Y,,6,2,,800000.0,U,4,,1,,,,,,,,,,16,820,Condominium,2291.0,1250.0
147711,1,0,Warm Cool,Y,,3,1,,107000.0,Q,1,,1,,,,,,,,,,16,410,Condominium,2291.0,605.0
147715,1,0,Ht Pump,Y,,3,1,,335000.0,U,2,,1,,,,,,,,,,16,281,Condominium,4228.0,464.0
147716,1,0,Ht Pump,Y,,2,0,,220000.0,U,2,,1,,,,,,,,,,16,198,Condominium,4228.0,238.0
147717,1,0,Ht Pump,Y,,3,1,,289000.0,Q,3,,1,,,,,,,,,,16,243,Condominium,4228.0,373.0
147718,1,0,Ht Pump,Y,,4,2,,350000.0,Q,2,,1,,,,,,,,,,16,266,Condominium,4228.0,500.0
147719,1,0,Ht Pump,Y,,3,1,,295000.0,Q,2,,1,,,,,,,,,,16,205,Condominium,4228.0,364.0
147720,1,0,Ht Pump,Y,,2,0,,254900.0,Q,2,,1,,,,,,,,,,16,152,Condominium,4228.0,276.0
147721,1,0,Ht Pump,Y,,3,1,,349000.0,Q,2,,1,,,,,,,,,,16,236,Condominium,4228.0,424.0
147722,1,0,Ht Pump,Y,,4,2,,347500.0,Q,2,,1,,,,,,,,,,16,251,Condominium,4228.0,480.0
147723,1,0,Ht Pump,Y,,3,1,,330000.0,Q,2,,1,,,,,,,,,,16,243,Condominium,4228.0,430.0
147724,1,0,Ht Pump,Y,,3,1,,299000.0,Q,2,,1,,,,,,,,,,16,251,Condominium,4228.0,428.0
147725,1,0,Ht Pump,Y,,3,1,,544000.0,U,2,,1,,,,,,,,,,16,426,Condominium,4228.0,767.0
147726,1,0,Ht Pump,Y,,3,1,,489000.0,Q,2,,1,,,,,,,,,,16,380,Condominium,4228.0,704.0
147727,1,0,Ht Pump,Y,,3,1,,489000.0,Q,2,,1,,,,,,,,,,16,342,Condominium,4228.0,627.0
147728,1,0,Warm Cool,Y,,7,4,,65000.0,U,1,,1,,,,,,,,,,16,2178,Condominium,2366.0,1253.0
147729,1,0,Warm Cool,Y,,6,3,,340000.0,Q,1,,1,,,,,,,,,,16,1882,Condominium,2366.0,1030.0
147730,2,0,Warm Cool,Y,,10,5,,695000.0,Q,3,,1,,,,,,,,,,16,2660,Condominium,2366.0,1454.0
147732,1,0,Warm Cool,Y,,6,3,,351000.0,Q,2,,1,,,,,,,,,,16,1882,Condominium,2366.0,1030.0
147737,1,0,Warm Cool,Y,,8,4,,400000.0,Q,2,,1,,,,,,,,,,16,2178,Condominium,2366.0,1226.0
147738,1,1,Warm Cool,Y,,5,2,,359500.0,Q,1,,1,,,,,,,,,,16,1882,Condominium,2366.0,1031.0
147742,1,0,Warm Cool,Y,,8,4,,475000.0,Q,2,,1,,,,,,,,,,16,2178,Condominium,2366.0,1226.0
147746,1,0,Warm Cool,Y,,6,3,,389000.0,Q,2,,1,,,,,,,,,,16,1882,Condominium,2366.0,1030.0
147747,2,1,Warm Cool,Y,,8,4,,449000.0,Q,1,,1,,,,,,,,,,16,2178,Condominium,2366.0,1260.0
147751,2,0,Warm Cool,Y,,10,5,,315000.0,Q,1,,1,,,,,,,,,,16,2660,Condominium,2366.0,1455.0
147752,2,1,Warm Cool,Y,,8,4,,595000.0,Q,5,,1,,,,,,,,,,16,2178,Condominium,2366.0,1245.0
147754,1,0,Warm Cool,Y,,6,3,,98000.0,U,1,,1,,,,,,,,,,16,1882,Condominium,2366.0,1031.0
147755,1,0,Warm Cool,Y,,7,4,,605000.0,Q,4,,1,,,,,,,,,,16,2178,Condominium,2366.0,1245.0
147756,2,0,Ht Pump,Y,,4,2,,410000.0,Q,3,,1,,,,,,,,,,16,467,Condominium,4112.0,814.0
147757,2,0,Ht Pump,Y,,4,2,,369000.0,Q,2,,1,,,,,,,,,,16,467,Condominium,4112.0,821.0
147758,2,0,Ht Pump,Y,,4,2,,390000.0,Q,1,,1,,,,,,,,,,16,467,Condominium,4112.0,841.0
147759,2,0,Ht Pump,Y,,4,2,,384900.0,Q,1,,1,,,,,,,,,,16,467,Condominium,4112.0,821.0
147760,2,0,Ht Pump,Y,,4,2,,470000.0,Q,3,,1,,,,,,,,,,16,467,Condominium,4112.0,862.0
147761,2,0,Ht Pump,Y,,4,2,,485000.0,Q,3,,1,,,,,,,,,,16,467,Condominium,4112.0,862.0
147762,2,0,Ht Pump,Y,,4,2,,424900.0,Q,1,,1,,,,,,,,,,16,467,Condominium,4112.0,880.0
